stop_id,stop_name,stop_lat,stop_lon,stop_code,stop_desc,zone_id
ST,Big C Bangbon,13.6790308,100.4350662,ST,,
ST,Wan Chat Bridge,13.7589151,100.5033267,ST,,
ST,Wat Bowonniwet (Phra Sumen side),13.7604297,100.5008181,ST,,
ST,Queen Sirikit Gallery,13.7569391,100.5046886,ST,,
ST,Platinum Pratunam,13.7507609,100.5384927,ST,,
ST,Opposite Lumphini Park (Sarasin side),13.7344068,100.5405617,ST,,
ST,Soi Sukhumvit 20,13.7341105,100.5643083,ST,,
ST,Soi Ekkachai 83,13.676039,100.4298481,ST,,
ST,Opposite Bangkunthian Elder Hospital,13.5731572,100.4225858,ST,,
ST,Prinrak Rama 2 Village,13.6586668,100.4296758,ST,,
ST,Wat Pradu Nai Songtham,13.728066,100.4718274,ST,,
ST,Ladawan / Nantawan Sathon-Ratchaphruk Village,13.7334162,100.4489683,ST,,
ST,BTS Bangwa Station (Ratchaphruek side),13.7226293,100.4573981,ST,,
ST,Opposite BTS Bangwa Station (Ratchaphruek side),13.7222551,100.4579744,ST,,
ST,Before Tha Phra Intersection (Phetkasem side),13.7268573,100.4949741,ST,,
ST,Opposite Platform Wongwian Yai,13.7267788,100.4955289,ST,,
ST,Big C Issaraphap,13.73297,100.4921002,ST,,
ST,Opposite Imam Barah Charoenpasana,13.7370301,100.4860619,ST,,
ST,Imam Barah Charoenpasana,13.7371073,100.4861926,ST,,
ST,Panitchayakan Rajdamnerm Technological College / Taweethapisek School,13.7431179,100.4819102,ST,,
ST,Opposite Panitchayakan Rajdamnerm Technological College / Taweethapisek School,13.7431043,100.4817234,ST,,
ST,Opposite Siwalai Village,13.7447737,100.4807007,ST,,
ST,Wongsakorn Market (Sukhaphiban 5 side),13.9195066,100.6847097,ST,,
ST,Opposite Bangbon Market,13.6733333,100.4247431,ST,,
ST,Kheha Khlong Chan Bus Terminal (191),13.7720047,100.6521797,ST,,
ST,Sinthana Greenville Village,13.7973314,100.6504087,ST,,
ST,Thavesap 2 Village,13.7972228,100.6502915,ST,,
ST,Inthrarak Market,13.7941375,100.6516311,ST,,
ST,Opposite Inthrarak Market,13.7949751,100.651446,ST,,
ST,Luk nu Kindergarten,13.7927973,100.652228,ST,,
ST,Opposite Luk nu Kindergarten,13.7932045,100.6523219,ST,,
ST,Somapa Nawamin School,13.7901676,100.65155,ST,,
ST,Opposite Somapa Nawamin School,13.789965,100.6516049,ST,,
ST,Soi Sukhumvit 101/2,13.6824802,100.6105011,ST,,
ST,Royal City Village,13.6702822,100.4189482,ST,,
ST,Opposite Ekkachai 76,13.6689963,100.4165512,ST,,
ST,Bangbon Post Office,13.6669948,100.4130633,ST,,
ST,Pleno Ekkachai-Kanchanapisek Village,13.6579756,100.3972057,ST,,
ST,Soi Ekkachai 101,13.655485,100.393572,ST,,
ST,Suk sabai Village,13.6532252,100.3907329,ST,,
ST,Opposite Royal Thai Aide-De-Camp Department Housing Bangbon,13.651922,100.3890082,ST,,
ST,Before Bangbon 3 Junction,13.650624,100.3873238,ST,,
ST,Bangbon Police Station,13.6462258,100.3817371,ST,,
ST,Honda Showroom Ekkachai-Bangbon,13.6443127,100.3793432,ST,,
ST,Ban Naisi School,13.6601863,100.4005918,ST,,
ST,Kaew Kan Village,13.6590838,100.3986553,ST,,
ST,Opposite Soi Ekkachai 101,13.6556056,100.3933269,ST,,
ST,After Bangbon 3 Junction,13.6509101,100.3872894,ST,,
ST,Wongsakorn Market (Sai Mai side),13.9213857,100.6849335,ST,,
ST,Amarin Niwet 3 Village Zone 2,13.9215583,100.685524,ST,,
ST,Keauvithaya School,13.7090942,100.4951086,ST,,
ST,Supalai River Resort,13.7089751,100.4952509,ST,,
ST,Opposite Kasemrad Hospital Bangkhae,13.7097635,100.3977491,ST,,
ST,After Phetkasem-Phutthamonthon Sai 2 Junction,13.7094894,100.3945693,ST,,
ST,Suan Lumphini School,13.7316239,100.5453105,ST,,
ST,Sinthon Tower,13.7364403,100.5461914,ST,,
ST,Before Phloen Chit Intersection,13.7420815,100.5471084,ST,,
ST,Tonson Tower,13.7435105,100.5457823,ST,,
ST,Bangkok Christian College,13.7200849,100.5236274,ST,,
ST,BTS Surasak Station (Exit 3),13.7195346,100.5217582,ST,,
ST,Amnuay Silpa Dhonburi School,13.7093281,100.3925324,ST,,
ST,Soi Wat Muang,13.7091508,100.3901933,ST,,
ST,Soi Phetkasem 69,13.7078634,100.3748045,ST,,
ST,Samnak Poosawan,13.7086845,100.3846241,ST,,
ST,Before Big C Phetkasem,13.7085373,100.3829899,ST,,
ST,National Research Council of Thailand,13.8457318,100.5789612,ST,,
ST,Soi Phetkasem 88,13.7104474,100.4022927,ST,,
ST,Triam Udom Suksa Nomklao Kunnatee School,13.7823444,100.5736994,ST,,
ST,Soi Inthamara 40,13.7836251,100.5671173,ST,,
ST,Soi Inthamara 32,13.7863909,100.5670194,ST,,
ST,Soi Inthamara 28/1,13.7886388,100.5668755,ST,,
ST,Mueng Thai-Patara Complex Building,13.7872424,100.5742302,ST,,
ST,After Big C Phetkasem,13.7083171,100.3802697,ST,,
ST,After Setthakit Village Junction,13.7081124,100.37765,ST,,
ST,Kwanthip Village,13.7047816,100.3750408,ST,,
ST,Opposite Kwanthip Village,13.7049705,100.3750703,ST,,
ST,(Sus) Ban Manangkhasila,13.7568185,100.5190499,ST,,
ST,Time Square Building,13.738242,100.5584835,ST,,
ST,Hyatt Regency Bangkok Sukhumvit Hotel,13.7398879,100.5565441,ST,,
ST,Opposite Soi Sukhumvit 16,13.7341397,100.5601927,ST,,
ST,Ocean Tower 1,13.7299485,100.5600033,ST,,
ST,Soi Phai Singto,13.7196638,100.5608084,ST,,
ST,Nanyang Textile,13.707462,100.3694755,ST,,
ST,The Mall Ramkhamhaeng,13.7511958,100.609143,ST,,
ST,Opposite The Mall Ramkhamhaeng,13.7519852,100.6103188,ST,,
ST,ARL Ramkhamhaeng Station,13.7421946,100.6013333,ST,,
ST,MEA Bangkapi,13.7442994,100.6022435,ST,,
ST,I'm Chinatown,13.7409746,100.5116891,ST,,
ST,Before Nopphawong Intersection,13.745096,100.5155323,ST,,
ST,Khlong Thom (Charoen Krung Side),13.7440496,100.5077092,ST,,
ST,Opposite Ramada Plaza Menam Hotel,13.7062743,100.5071856,ST,,
ST,Wat Dit Hongsaram,13.7497744,100.5514125,ST,,
ST,Kan Kheha Halt,13.8982968,100.5891283,ST,,
ST,Vanit Building,13.74945,100.5465767,ST,,
ST,Saint Dominic School,13.7493356,100.5592611,ST,,
ST,Opposite Big C Extra Phetkasem,13.7072765,100.3667635,ST,,
ST,After Phetkasem-Phutthamonthon Sai 3 Junction,13.7069338,100.3628619,ST,,
ST,Wongwaen Center,13.6886292,100.4069089,ST,,
ST,Soi Phetkasem ,13.7067577,100.360474,ST,,
ST,National Stadium,,13.7465504,100.5282063,ST,,
ST,Nitas Rattanakosin,13.7560641,100.5038396,ST,,
ST,Wat Sam Ngam,13.7481693,100.5199886,ST,,
ST,Pathumwan Institute of Technology,13.7471614,100.5260187,ST,,
ST,Soi Maen Si,13.7515373,100.5100104,ST,,
ST,Royal Thai Police Headquaters,13.7447996,100.5380861,ST,,
ST,Hua Chiew Hospital,13.7503303,100.5134621,ST,,
ST,Suan Phlu Road,13.7237316,100.5372646,ST,,
ST,Embassy of Germany,13.7253348,100.5425552,ST,,
ST,Sathon City Tower,13.7222381,100.5320718,ST,,
ST,Saint Louis Hospital,13.7201709,100.5251964,ST,,
ST,Opposite Phan Fa Pier,13.756458,100.5071075,ST,,
ST,Bhumibol Adulyadej Hospital,13.9100232,100.6171207,ST,,
ST,Sino-Thai Tower,13.7396653,100.5618987,ST,,
ST,Opposite Srinakharinwirot University (Asok side),13.7456735,100.562615,ST,,
ST,BTS Thong Lo Station (Exit 1),13.7247389,100.5779938,ST,,
ST,Opposite Panchasap School,13.7971328,100.5746211,ST,,
ST,Bangkok North Municipal Court,13.8114079,100.5750936,ST,,
ST,Department of International Trade Promotion,13.8125854,100.5754643,ST,,
ST,Soi Chokchai Ruammit,13.797061,100.5612764,ST,,
ST,Soi Chinnakhet 1,13.8545035,100.5493125,ST,,
ST,Bangkhen Station,13.849845,100.5624073,ST,,
ST,Opposite Vibhavadi Hospital,13.84663,100.5606911,ST,,
ST,Khlong Prem Central Prison,13.8508667,100.5551318,ST,,
ST,Opposite Soi Chinnakhet 2,13.8530633,100.5512102,ST,,
ST,Soi Chinnakhet 2,13.8531682,100.5516825,ST,,
ST,Provincial Electricity Authority,13.849868,100.5576208,ST,,
ST,Opposite Provincial Electricity Authority,13.849907,100.5568522,ST,,
ST,Opposite Soi Chinnakhet 1,13.8544034,100.5488301,ST,,
ST,Phongphet Market,13.8554256,100.5470006,ST,,
ST,Opposite Khlong Prem Central Prison,13.8511653,100.5552822,ST,,
ST,Opposite Phongphet Market,13.8558681,100.5469026,ST,,
ST,Opposite Charan Sanitwong Commercial School,13.7672144,100.4767963,ST,,
ST,Opposite Southeast Asia University,13.7064098,100.3562994,ST,,
ST,Opposite Sri Phet Village,13.7061933,100.3537077,ST,,
ST,Phetkasem 1 Village,13.7060382,100.3514156,ST,,
ST,Public Health Center 48,13.6899917,100.3703465,ST,,
ST,Opposite Public Health Center 48,13.6899292,100.3705798,ST,,
ST,Nisa Village,13.6980931,100.3782153,ST,,
ST,Opposite Nongkhaem (Liap Nuea side),13.6795438,100.3383904,ST,,
ST,Opposite Technology Asia Vocational College,13.680547,100.3419591,ST,,
ST,Chuanchuen Phet Kasem Village,13.6877637,100.3428247,ST,,
ST,Soi Ma Charoen 3,13.6904321,100.3422982,ST,,
ST,Soi Mantana Phetkasem 81 Village,13.6931946,100.341773,ST,,
ST,Chaiyapruek Phetkasem 81 Village,13.6933858,100.3416381,ST,,
ST,Lek Munwian,13.6969192,100.3410584,ST,,
ST,Pongsirichai 4 Village,13.6972971,100.3408304,ST,,
ST,Opposite Pongsirichai 4 Village,13.6976823,100.3409105,ST,,
ST,Thairung Union Car,13.6988353,100.3405514,ST,,
ST,Opposite Chuan Tawin Apartment,13.7021929,100.3415825,ST,,
ST,Nongkhaem Market,13.7052364,100.3418472,ST,,
ST,Chuan Tawin Apartment,13.7023326,100.3421443,ST,,
ST,Entrance Soi Phetkasem 81,13.7039657,100.3435384,ST,,
ST,Exit Soi Phetkasem 81,13.7040829,100.343407,ST,,
ST,Nongkhaem District Office,13.7057934,100.3485002,ST,,
ST,Soi Phetkasem 81,13.7054209,100.3441421,ST,,
ST,Opposite Soi Phetkasem 114,13.7050638,100.3397286,ST,,
ST,Soi Phetkasem 81/4,13.7048799,100.3372311,ST,,
ST,Hansa Village,13.7047183,100.3354166,ST,,
ST,Saranrom Park,13.7473994,100.4956838,ST,,
ST,Wang Daeng Intersection,13.7685739,100.5071856,ST,,
ST,Opposite Khurusapha,13.7674178,100.5070422,ST,,
ST,Thewet Bus Terminal (23),13.7671158,100.5065677,ST,,
ST,Paruskavan Palace,13.7669194,100.5108429,ST,,
ST,Equestrian Statue of King Chulalongkorn,13.7677752,100.5128151,ST,,
ST,Borom-Ratchaphruek Interchange (Inbound),13.7803949,100.4430402,ST,,
ST,Before Bang Yi Ruea Junction,13.7267443,100.4898158,ST,,
ST,After Bang Yi Ruea Junction,13.7270064,100.4894763,ST,,
ST,MRT Huai Kwang Station (Exit 4),13.7793137,100.5734483,ST,,
ST,Opposite Santirat Wittayalai School,13.7588489,100.5326622,ST,,
ST,Ratchathewi District Office,13.7594302,100.5350896,ST,,
ST,Priest Hospital,13.7608759,100.528171,ST,,
ST,Opposite Bangkhen Market,13.8352568,100.5728107,ST,,
ST,Ngamwongwan Post Office,13.8401538,100.5744043,ST,,
ST,Bangkhen Market,13.8352154,100.5730666,ST,,
ST,Phahon Yothin MRT Station (Exit 3),13.8149573,100.5604946,ST,,
ST,Opposite Southern Bus Terminal (Pinklao),13.7854099,100.4707875,ST,,
ST,Big C Chaengwatthana,13.8935122,100.5599301,ST,,
ST,Opposite NT Chaengwatthana,13.8884569,100.5742825,ST,,
ST,Healthy Living Center,13.7813991,100.608015,ST,,
ST,Royal Thai Army International Forum,13.7604999,100.5973056,ST,,
ST,Public Health Center 40,13.710252,100.3996976,ST,,
ST,Chulalongkorn University (Faculty of Medicine),13.736137,100.5294139,ST,,
ST,Central Rama 9,13.7575397,100.5654777,ST,,
ST,Bumrungrad Hospital,13.7455709,100.5536619,ST,,
ST,Lumpini Park Pinklao,13.7806085,100.4753051,ST,,
ST,Phra Nakorn District Office,13.763919,100.4992529,ST,,
ST,Indra Square Patumwan,13.7533375,100.5416766,ST,,
ST,Makro Si Ayutthaya Road,13.7564679,100.5411741,ST,,
ST,Taling Chan District Office,13.7775605,100.4551437,ST,,
ST,U Chu Liang Building,13.7275528,100.5409739,ST,,
ST,Opposite Southerner Association / The Paseo Park Kanchanapisek,13.7654076,100.4074394,ST,,
ST,Southerner Association / The Paseo Park Kanchanapisek,13.7653525,100.4067369,ST,,
ST,1st Army Area Command (Si Ayutthaya side),13.7676584,100.5125494,ST,,
ST,Wat Benchamabophit,13.7668655,100.5142973,ST,,
ST,RMUTP Thewet Campus,13.7706277,100.5044851,ST,,
ST,National Library,13.7730159,100.5057998,ST,,
ST,Opposite National Library,13.77272,100.50582,ST,,
ST,Suan Sunandha Rajabhat University (Samsen side),13.7748439,100.5068582,ST,,
ST,Wat Rajathiwas,13.7743428,100.5064652,ST,,
ST,Soi Charoen Suk,13.7191284,100.5634786,ST,,
ST,Soi Chai Mongkhon,13.7189987,100.5636833,ST,,
ST,Soi Sukhumvit 49,13.7262693,100.5758339,ST,,
ST,Soi Sukhumvit 34,13.7256995,100.5762427,ST,,
ST,Thian Fah Foundation Hospital,13.7384508,100.5123253,ST,,
ST,Opposite Trang Hotel,13.7634871,100.5036401,ST,,
ST,Trang Hotel,13.7645978,100.5032639,ST,,
ST,Wat Ratcha Singkhorn,13.7046628,100.505215,ST,,
ST,After Wisutkasat Intersection,13.7612686,100.5053581,ST,,
ST,Victory Monument(Ratchawithi side),13.765061,100.5374397,ST,,
ST,Wat Pathum Wanaram,13.7452928,100.5366237,ST,,
ST,Central Labour Court,13.7363616,100.5195599,ST,,
ST,Opposite Wat Tuek,13.7436567,100.5054593,ST,,
ST,After Si Kak Phrayasi,13.7472514,100.4986432,ST,,
ST,Ratchabophit Road,13.7488855,100.5000114,ST,,
ST,Bangkok Art & Culture Centre,13.7465853,100.5292583,ST,,
ST,China World Phahurat,13.7446341,100.5010152,ST,,
ST,Opposite Tangtrongchit Commercial Technological College,13.7444195,100.4925916,ST,,
ST,Tha Tien,13.7464139,100.4910895,ST,,
ST,Pak Klong Talad,13.742268,100.4961835,ST,,
ST,Rajini School,13.7432088,100.4937508,ST,,
ST,Ploenchit Center,13.7424776,100.5515032,ST,,

ST,Panchasap School,13.797551,100.574453,ST,,
ST,Soi King Phet,13.754481,100.527964,ST,,
ST,1st Army Area Command,13.767267,100.511221,ST,,
ST,Opposite the Ministry of Education,13.765067,100.510187,ST,,
ST,Ministry of Education(Ratchadamnoen side),13.764750,100.509791,ST,,
ST,United Nations,13.762456,100.508721,ST,,
ST,Forest Industry Organization,13.762270,100.508871,ST,,
ST,Thailand Ministry of Agriculture and Cooperatives,13.759196,100.507193,ST,,
ST,Ministry of Transport,13.759035,100.507354,ST,,
ST,Chakkraphatdiphong Intersection,13.757906,100.509048,ST,,
ST,Phaniang Road,13.758746,100.510170,ST,,
ST,Wat Sommanas Rajavaravihara,13.761581,100.511008,ST,,
ST,Opposite Wat Sommanas Rajavaravihara,13.761633,100.511175,ST,,
ST,After Thewakam Intersection,13.759662,100.513268,ST,,
ST,Before Thewakam Intersection,13.759439,100.513216,ST,,
ST,Baan Bat,13.752165,100.506186,ST,,
ST,Opposite Nang Loeng Police Station (Nakhon Sawan side),13.756785,100.506859,ST,,
ST,Nang Loeng Police Station (Nakhon Sawan side),13.757152,100.507281,ST,,
ST,Opposite Bangkok Metropolitan Admin City Hall,13.754470,100.501264,ST,,
ST,Sao Chingcha,13.752721,100.501110,ST,,
ST,Opposite Wat Suthat,13.751321,100.500361,ST,,
ST,Ban Mo,13.746258,100.499468,ST,,
ST,Opposite Suankularb Wittayalai School,13.743369,100.499051,ST,,
ST,Suankularb Wittayalai School,13.742979,100.498760,ST,,
ST,Bangkok Land Office,13.745519,100.495696,ST,,
ST,Klong Khu Muang Doem (Rachini side),13.743743,100.495786,ST,,
ST,PTT Headquaters,13.818821,100.558329,ST,,
ST,Don Mueang (Drop off @ Floor 3),13.920248,100.602047,ST,,
ST,Police General Hospital,13.742121,100.539723,ST,,
ST,Chandrakasem Rajabhat University,13.818147,100.575690,ST,,
ST,Wat Noi,13.821791,100.521106,ST,,
ST,Opposite Big C Wong Sawang,13.826706,100.526499,ST,,
ST,Soi Krungthep-Nonthaburi 48,13.827177,100.529860,ST,,
ST,Opposite Soi Wachiratham Satit,13.685094,100.610325,ST,,
ST,Government House of Thailand,13.764283,100.512186,ST,,
ST,Baan Silom,13.723600,100.520792,ST,,
ST,Opposite Chatuchak Park (Stop 1),13.804214,100.554906,ST,,
ST,Phaya Thai Plaza,13.755427,100.532857,ST,,
ST,Soi Lat Phrao 42,13.801929,100.580784,ST,,
ST,After Wong Wian 22 Karakada (Mittraphan side),13.743265,100.514183,ST,,
ST,After Charoen Rat Junction,13.728484,100.508549,ST,,
ST,Before Charoen Rat Junction,13.728526,100.508136,ST,,
ST,The Mall Thapra,13.713322,100.478831,ST,,
ST,Opposite The Mall Thapra,13.713336,100.478506,ST,,
ST,Opposite Thonburi Plaza,13.717146,100.478081,ST,,
ST,Thonburi Plaza,13.716909,100.477788,ST,,
ST,Saphan Phut,13.740672,100.498768,ST,,
ST,Opposite National Theatre,13.760042,100.492211,ST,,
ST,Siriraj Hospital,13.756944,100.483367,ST,,
ST,Wat Rakang,13.753841,100.483637,ST,,
ST,Wat Bowonniwet (Bowonniwet side),13.760394,100.499486,ST,,
ST,Wat Anong Kram,13.733738,100.498236,ST,,
ST,Soi Somdet Chao Phraya 12,13.732677,100.500862,ST,,
ST,Wat Sommanat Community,13.759582,100.508647,ST,,
ST,Opposite Lan Luang Post Office,13.757481,100.509874,ST,,
ST,State Railway of Thailand,13.744840,100.516476,ST,,
ST,Opposite Central Labour Court,13.736490,100.519932,ST,,
ST,Saphan Luang Market,13.735586,100.522192,ST,,
ST,Samyan Market,13.734901,100.523896,ST,,
ST,Samyan Mitrtown,13.734080,100.528823,ST,,
ST,Chulalongkorn University (Faculty of Education),13.738119,100.529451,ST,,
ST,Chulalongkorn University (Residence),13.741014,100.529895,ST,,
ST,Siam Commercial School,13.781568,100.489892,ST,,
ST,Bangkok Noi Land Office,13.781052,100.488682,ST,,
ST,Opposite RMUTP Thewet Campus,13.770333,100.504409,ST,,
ST,Opposite Wat Don Mueang (Vibhavadi side),13.922042,100.602790,ST,,
ST,Wat Don Mueang (Vibhavadi side),13.922172,100.602392,ST,,
ST,BTS Phrom Phong Station (Exit 4),13.730058,100.570084,ST,,
ST,Ideo Q Samyan,13.733535,100.526486,ST,,
ST,Taksin Hospital,13.730494,100.507597,ST,,
ST,N Mark Plaza,13.767496,100.642917,ST,,
ST,Chatuchak Park (Stop 1),13.802758,100.553497,ST,,
ST,Opposite The Mall Ramkhamhaeng,13.751902,100.610227,ST,,
ST,Ramkhamhaeng University Book Center,13.759829,100.621315,ST,,
ST,Opposite Foodland Ramkhamhaeng,13.749125,100.607487,ST,,
ST,Srinakharinwirot University (Phetchaburi side),13.748415,100.566632,ST,,
ST,Khlong Tan,13.741157,100.599711,ST,,
ST,Grand Mercure Bangkok Atrium Hotel,13.747725,100.571074,ST,,
ST,After Bangna Intersection (Inbound),13.674826,100.607252,ST,,
ST,Opposite MEA Bangkapi,13.744010,100.602346,ST,,
ST,Benjama Rachalai School,13.750760,100.501910,ST,,
ST,Ruamjairak Hospital,13.694112,100.602031,ST,,
ST,Opposite Vanit Building,13.749707,100.547011,ST,,
ST,After Uruphong Intersection,13.755922,100.524608,ST,,
ST,Taling Chan Police Station,13.780384,100.445112,ST,,
ST,Wat Krajang,13.779655,100.439454,ST,,
ST,Rajavinit School,13.770451,100.508540,ST,,
ST,Wat Traimitr Withayaram,13.738535,100.512872,ST,,
ST,Bang Khun Non Market,13.765607,100.472550,ST,,
ST,After Bang Khun Non Junction,13.763237,100.473404,ST,,
ST,Opposite Charan Sanitwong 13,13.740308,100.470841,ST,,
ST,Siam Technology College,13.737251,100.471113,ST,,
ST,Wat Tha Phra,13.734010,100.471957,ST,,
ST,Opposite Bangkhunsri Market,13.759207,100.469983,ST,,
ST,Foodland Charan Sanitwong,13.757551,100.469303,ST,,
ST,Wat Amphawa (Charan Sanitwong side),13.748734,100.470099,ST,,
ST,Saphan 2 Market,13.796053,100.591689,ST,,
ST,Opposite Saphan 2 Market,13.796246,100.590891,ST,,
ST,Opposite Pibool Uppatham School,13.798020,100.588182,ST,,
ST,Pibool Uppatham School,13.798040,100.587715,ST,,
ST,Opposite Soi Phawana,13.800156,100.583953,ST,,
ST,MRT Lat Phrao Station (Exit 1),13.806118,100.573318,ST,,
ST,MRT Lat Phrao Station (Exit 2),13.807429,100.570995,ST,,
ST,Opposite Big C Extra Lat Phrao,13.809232,100.567752,ST,,
ST,Samyaek Lat Phrao Post Office,13.810098,100.566210,ST,,
ST,Soi Lat Phrao 8,13.811072,100.564440,ST,,
ST,Opposite Union Mall,13.811896,100.562965,ST,,
ST,Phahon Yothin MRT Station (Exit 2),13.812993,100.560966,ST,,
ST,Union Mall,13.811993,100.563246,ST,,
ST,Promphan House,13.811089,100.564902,ST,,
ST,Big C Extra Lat Phrao,13.809179,100.568297,ST,,
ST,Soi Lat Phrao 15,13.808195,100.570069,ST,,
ST,Lat Phrao Fire Station,13.802803,100.579653,ST,,
ST,Soi Lat Phrao 35/1,13.801701,100.581575,ST,,
ST,Chok Chai Police Station,13.795315,100.593000,ST,,
ST,Chok Chai 4 Market,13.794186,100.595102,ST,,
ST,Soi Lat Phrao 57,13.792950,100.597345,ST,,
ST,Suksaphan Lat Phrao,13.791202,100.600482,ST,,
ST,Lat Phrao Post Office,13.789939,100.602727,ST,,
ST,Soi Lat Phrao 67/1,13.788871,100.604611,ST,,
ST,Soi Lat Phrao 71,13.787821,100.606538,ST,,
ST,Soi Lat Phrao 79,13.785559,100.610556,ST,,
ST,Big C Lat Phrao,13.784464,100.612499,ST,,
ST,Soi Lat Phrao 89,13.780878,100.618920,ST,,
ST,Soi Lat Phrao 93,13.780057,100.620384,ST,,
ST,Ladprao General Hospital,13.778314,100.623487,ST,,
ST,Soi Lat Phrao 97,13.777340,100.625248,ST,,
ST,Soi Lat Phrao 99,13.776076,100.627505,ST,,
ST,Soi Lat Phrao 101/2,13.773842,100.631508,ST,,
ST,Soi Lat Phrao 107,13.772388,100.634122,ST,,
ST,Vejthani Hospital,13.770928,100.636745,ST,,
ST,Soi Lat Phrao 113,13.769895,100.638580,ST,,
ST,The Mall Bang Kapi,13.767415,100.642436,ST,,
ST,ฺBang Kapi Market,13.766364,100.647032,ST,,
ST,,13.766044,100.646609,ST,,
ST,,13.768736,100.640015,ST,,
ST,,13.769537,100.638689,ST,,
ST,,13.770564,100.636896,ST,,
ST,,13.771832,100.634628,ST,,
ST,,13.773193,100.632208,ST,,
ST,,13.774612,100.629687,ST,,
ST,,13.775861,100.627461,ST,,
ST,,13.777263,100.624931,ST,,
ST,,13.778652,100.622435,ST,,
ST,,13.780520,100.619102,ST,,
ST,,13.784296,100.612348,ST,,
ST,,13.785326,100.610493,ST,,
ST,,13.787416,100.606767,ST,,
ST,,13.788702,100.604484,ST,,
ST,,13.789912,100.602307,ST,,
ST,,13.790948,100.600469,ST,,
ST,,13.792862,100.597034,ST,,
ST,,13.794023,100.594990,ST,,
ST,,13.718329,100.568853,ST,,
ST,,13.770509,100.504952,ST,,
ST,,13.729872,100.535383,ST,,

ST,Ying Charoen Market,13.897179,100.609291,ST,,
ST,,13.922878,100.626272,ST,,
ST,,13.919453,100.684785,ST,,
ST,,13.676934,100.608115,ST,,
ST,,13.687948,100.609512,ST,,
ST,,13.692630,100.607196,ST,,
ST,,13.698509,100.604310,ST,,
ST,,13.703373,100.601984,ST,,
ST,,13.705692,100.600826,ST,,
ST,,13.708143,100.599657,ST,,
ST,,13.733230,100.472099,ST,,
ST,Soi Charan Sanitwong 27,13.749348,100.469767,ST,,
ST,,13.737259,100.470854,ST,,
ST,,13.761064,100.471550,ST,,
ST,,13.771941,100.467909,ST,,
ST,,13.785305,100.462937,ST,,
ST,,13.775071,100.466123,ST,,
ST,,13.777153,100.465145,ST,,
ST,,13.784483,100.463894,ST,,
ST,,13.784091,100.457282,ST,,
ST,,13.783013,100.453674,ST,,
ST,,13.780598,100.464841,ST,,
ST,,13.779794,100.442986,ST,,
ST,,13.833846,100.557562,ST,,
ST,,13.825021,100.557770,ST,,
ST,,13.797394,100.560551,ST,,
ST,,13.767796,100.571713,ST,,
ST,,13.927576,100.605539,ST,,
ST,,13.931509,100.607738,ST,,
ST,,13.732288,100.492677,ST,,
ST,,13.749600,100.559141,ST,,
ST,,13.757248,100.497988,ST,,
ST,,13.794546,100.549857,ST,,
ST,,13.735422,100.562814,ST,,
ST,,13.734365,100.564274,ST,,
ST,,13.760228,100.506907,ST,,
ST,,13.761946,100.504569,ST,,
ST,,13.763493,100.499110,ST,,
ST,,13.724327,100.522796,ST,,
ST,,13.743848,100.486480,ST,,
ST,,13.743946,100.486498,ST,,
ST,,13.765184,100.500098,ST,,
ST,,13.783811,100.511111,ST,,
ST,,13.780805,100.509645,ST,,
ST,,13.775498,100.529781,ST,,
ST,,13.760946,100.503473,ST,,
ST,,13.775586,100.529829,ST,,
ST,,13.688332,100.647056,ST,,
ST,,13.715292,100.563299,ST,,
ST,,13.723233,100.462885,ST,,
ST,,13.800257,100.552568,ST,,
ST,,13.765056,100.487998,ST,,
ST,,13.694002,100.493390,ST,,
ST,,13.694291,100.493895,ST,,
ST,,13.713808,100.643722,ST,,
ST,,13.753896,100.538135,ST,,
ST,,13.755618,100.538186,ST,,
ST,,13.918760,100.601357,ST,,
ST,,13.765580,100.500253,ST,,
ST,,13.745021,100.670560,ST,,
ST,,13.746042,100.496165,ST,,
ST,,13.748007,100.523960,ST,,
ST,,13.791107,100.511986,ST,,
ST,,13.806186,100.531850,ST,,
ST,,13.770648,100.488092,ST,,
ST,,13.770953,100.487899,ST,,
ST,,13.765289,100.487995,ST,,
ST,,13.739685,100.510867,ST,,
ST,,13.741517,100.507711,ST,,
ST,,13.747108,100.498596,ST,,
ST,,13.747280,100.495062,ST,,
ST,,13.920078,100.685584,ST,,
ST,,13.760248,100.622822,ST,,
ST,,13.921494,100.683008,ST,,
ST,,13.921449,100.680535,ST,,
ST,,13.921263,100.679764,ST,,
ST,,13.921330,100.671822,ST,,
ST,,13.921194,100.671828,ST,,
ST,,13.921256,100.666945,ST,,
ST,,13.920587,100.683671,ST,,
ST,,13.921224,100.673677,ST,,
ST,,13.921261,100.677236,ST,,
ST,,13.921387,100.674586,ST,,
ST,,13.889408,100.656670,ST,,
ST,,13.889181,100.656776,ST,,
ST,,13.921109,100.667725,ST,,
ST,,13.939855,100.624005,ST,,
ST,,13.759761,100.492164,ST,,
ST,,13.939716,100.624572,ST,,
ST,,13.936276,100.624667,ST,,
ST,,13.936339,100.625086,ST,,
ST,,13.824732,100.677316,ST,,
ST,,13.857747,100.626775,ST,,
ST,,13.858073,100.626803,ST,,
ST,,13.759784,100.492765,ST,,
ST,,13.749627,100.544042,ST,,
ST,,13.748880,100.496204,ST,,
ST,,13.751931,100.535805,ST,,
ST,,13.742864,100.585718,ST,,
ST,,13.725805,100.510327,ST,,
